title,url,date,date_parsed,event_type,score,reasons
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-hostages180924,2024-09-18,2024-09-18,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-cabinet170924,2024-09-17,2024-09-17,no_netanyahu,-100,no Netanyahu mention
"Atomic Energy Commission Director General Moshe Edri to the IAEA General Conference: ""A nuclear-armed Iran, equipped with delivery systems, is not an option that Israel, or the world, can, or should tolerate.""",https://www.gov.il/en/pages/spoke-committee-energy170924,2024-09-17,2024-09-17,no_netanyahu,-100,no Netanyahu mention
Director Generals Committee on Foreign Workers Chaired by PMO Director General Yossi Shelley Approves Private Bringing in of Foreign Workers for Employers in the Manufacturing and Construction Sectors,https://www.gov.il/en/pages/spoke-committee120924,2024-09-12,2024-09-12,no_netanyahu,-100,no Netanyahu mention
PMO Director General and Finance Ministry Accountant General Convene Senior Forum on Accelerating the Transition of Government Ministries to the Cloud under Project Nimbus,https://www.gov.il/en/pages/spoke-nimbus120924,2024-09-12,2024-09-12,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-hostages120924,2024-09-12,2024-09-12,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-haag100924,2024-09-10,2024-09-10,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-hague100924,2024-09-10,2024-09-10,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Director General and Tekuma Authority Acting Director Yossi Shelley Convenes the Forum of Government Ministry Director Generals to Discuss the Tenufa Plan for the North,https://www.gov.il/en/pages/spoke-north090924,2024-09-09,2024-09-09,no_netanyahu,-100,no Netanyahu mention
PM's Office Statement,https://www.gov.il/en/pages/spoke-temple-mount080924,2024-09-08,2024-09-08,no_netanyahu,-100,no Netanyahu mention
"Government Approves Allocation of Significant Budgets for Documentation, Commemoration, Remembrance and Heritage Actions for the Events of October 7",https://www.gov.il/en/pages/spoke-budget080924,2024-09-08,2024-09-08,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-kyrya250824,2024-08-25,2024-08-25,no_netanyahu,-100,no Netanyahu mention
The Nagel Commission on Evaluating the Security Budget and Force Building Requests Proposals from the Public,https://www.gov.il/en/pages/spoke-committee200824,2024-08-20,2024-08-20,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-negotiation180824,2024-08-18,2024-08-18,no_netanyahu,-100,no Netanyahu mention
PM's Office statement,https://www.gov.il/en/pages/spoke-hostages160824,2024-08-16,2024-08-16,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-negotiation140824,2024-08-14,2024-08-14,no_netanyahu,-100,no Netanyahu mention
PM's Office Statement,https://www.gov.il/en/pages/spoke-credit130824,2024-08-13,2024-08-13,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-policy130824,2024-08-13,2024-08-13,no_netanyahu,-100,no Netanyahu mention
PM's Office Statement,https://www.gov.il/en/pages/spoke-rating130824,2024-08-13,2024-08-13,no_netanyahu,-100,no Netanyahu mention
PM's Office Statement,https://www.gov.il/en/pages/spoke-draft130824,2024-08-13,2024-08-13,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Congratulates the Women of the Israeli National Rhythmic Gymnastics Team,https://www.gov.il/en/pages/spoke-medal100824,2024-08-10,2024-08-10,other,6,Netanyahu explicitly in title; core topic (Iran/Hamas/etc.); ceremonial/greeting/minor
PM's Office Statement,https://www.gov.il/en/pages/spoke-usa090824,2024-08-09,2024-08-09,no_netanyahu,-100,no Netanyahu mention
Public Commission to Evaluate Force Building and the Security Budget to hold its first Meeting this Sunday,https://www.gov.il/en/pages/spoke-committee010824,2024-08-01,2024-08-01,no_netanyahu,-100,no Netanyahu mention
Message from the National Security Council Warning Those Traveling Abroad to Exercise Increased Precaution,https://www.gov.il/en/pages/spoke-nsc010824,2024-08-01,2024-08-01,no_netanyahu,-100,no Netanyahu mention
Netanyahu Convenes the Subcommittee on Advancing the Fight against Crime in the Arab Sector,https://www.gov.il/en/pages/event-arcommittee300724,2024-07-30,2024-07-30,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Response to the Hamas Statement,https://www.gov.il/en/pages/spoke-hamas290724,2024-07-29,2024-07-29,no_netanyahu,-100,no Netanyahu mention
PM's Office Statement,https://www.gov.il/en/pages/spoke-cabinet280724,2024-07-28,2024-07-28,no_netanyahu,-100,no Netanyahu mention
Mossad Director David Barnea has returned from his meeting with the mediators in Rome.,https://www.gov.il/en/pages/spoke-rome280724,2024-07-28,2024-07-28,no_netanyahu,-100,no Netanyahu mention
PM's Office Statement,https://www.gov.il/en/pages/spoke-pmo280724,2024-07-28,2024-07-28,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Attends Memorial Ceremony for the Late US Senator Joe Lieberman,https://www.gov.il/en/pages/event-lieberman240724,2024-07-24,2024-07-24,ceremony,2,ceremony/ceremonial; Netanyahu explicitly in title; foreign/UN signal; ceremonial/greeting/minor
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-updating240724,2024-07-24,2024-07-24,no_netanyahu,-100,no Netanyahu mention
Coordinator for the Hostages and the Missing Brig.-Gen. (Res.) Gal Hirsch meets with US Deputy Special Envoy for Hostages and Missing Dustin Stewart,https://www.gov.il/en/pages/spoke-kidnapped240724,2024-07-24,2024-07-24,no_netanyahu,-100,no Netanyahu mention
From the Prime Minister's Office,https://www.gov.il/en/pages/spoke-meet230724,2024-07-23,2024-07-23,no_netanyahu,-100,no Netanyahu mention
Moshe Edri to Conclude his Tenure as Director of the Tekuma Authority and Continue as Director of the Atomic Energy Commission,https://www.gov.il/en/pages/spoke-moshe220724,2024-07-22,2024-07-22,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-discussion210724,2024-07-21,2024-07-21,no_netanyahu,-100,no Netanyahu mention
National Security Adviser Tzachi Hanegbi and Strategic Affairs Minister Ron Dermer to Hold Meetings at the White House,https://www.gov.il/en/pages/spoke-meetings130724,2024-07-13,2024-07-13,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-negotiation110724,2024-07-11,2024-07-11,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-rafah070724,2024-07-07,2024-07-07,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-dec070724,2024-07-07,2024-07-07,no_netanyahu,-100,no Netanyahu mention
"Government Approves Two Development Plans for the Druze and Circassian Communities in the Galilee and on Mt. Carmel, and on the Golan Heights, for 2024",https://www.gov.il/en/pages/spoke-plans070724,2024-07-07,2024-07-07,no_netanyahu,-100,no Netanyahu mention
Government Approves Extension of State Assistance for Northern and Southern Residents,https://www.gov.il/en/pages/spoke-ironsword070724,2024-07-07,2024-07-07,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu and his Family Attend Memorial Ceremony for Yoni Netanyahu,https://www.gov.il/en/pages/event-yoni-memorial050724,2024-07-05,2024-07-05,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Ministerial Committee on Fighting the Cost of Living Completes the 'What is Good for Europe is Good for Israel' Reform,https://www.gov.il/en/pages/spoke-price040724,2024-07-04,2024-07-04,no_netanyahu,-100,no Netanyahu mention
PM's Office-Mossad Statement,https://www.gov.il/en/pages/spoke-mossad030724,2024-07-03,2024-07-03,no_netanyahu,-100,no Netanyahu mention
"Directors General Committee Chaired by PMO Director General Yossi Shelley Decides to Allocate a Quota for Importing 6,400 Foreign Workers in the Trade, Infrastructure and Services Sectors",https://www.gov.il/en/pages/spoke-ceo280624,2024-06-28,2024-06-28,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-war190624,2024-06-19,2024-06-19,no_netanyahu,-100,no Netanyahu mention
"Directors General Committee on the Issue of Foreign Workers, Chaired by Prime Minister's Office Director General Yossi Shelley, Approves Import of 92,000 Workers",https://www.gov.il/en/pages/spoke-workers180624,2024-06-18,2024-06-18,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spoke-cabinet170624,2024-06-17,2024-06-17,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office-Tekuma Authority,https://www.gov.il/en/pages/spoke-joint160624,2024-06-16,2024-06-16,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office announcement,https://www.gov.il/en/pages/event-hostages090624,2024-06-09,2024-06-09,no_netanyahu,-100,no Netanyahu mention
"Government Approves Proposal to Name Yesterday's Operation to Rescue the Hostages in the Gaza Strip ""Operation Arnon""",https://www.gov.il/en/pages/spoke-abducted090624,2024-06-09,2024-06-09,no_netanyahu,-100,no Netanyahu mention
PMO Director General Yossi Shelley Tours Northern Communities,https://www.gov.il/en/pages/spoke-north060624,2024-06-06,2024-06-06,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Remarks at the Start of the Special Government meeting at the Bible Lands Museum Jerusalem in honor of Jerusalem Day,https://www.gov.il/en/pages/spoke-start050624,2024-06-05,2024-06-05,speech,11,speech/address/remarks; Netanyahu explicitly in title; ceremonial/greeting/minor
Statement from the Prime Minister's Office,https://www.gov.il/en/pages/spoke-north050624,2024-06-05,2024-06-05,no_netanyahu,-100,no Netanyahu mention
Statement by the Prime Minister's Office,https://www.gov.il/en/pages/spoke-hostages310524,2024-05-31,2024-05-31,no_netanyahu,-100,no Netanyahu mention
Directors General Committee Approves the Private Importation of Foreign Workers,https://www.gov.il/en/pages/spoke-workers290524,2024-05-29,2024-05-29,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office-Mossad Announcement,https://www.gov.il/en/pages/spoke-mossad270524,2024-05-27,2024-05-27,no_netanyahu,-100,no Netanyahu mention
Statement from the Prime Minister's Office,https://www.gov.il/en/pages/spoke-rejection270524,2024-05-27,2024-05-27,no_netanyahu,-100,no Netanyahu mention
Statement by the PM's Office,https://www.gov.il/en/pages/spoke-pmo260524,2024-05-26,2024-05-26,no_netanyahu,-100,no Netanyahu mention
Statement by the Prime Minister's Office,https://www.gov.il/en/pages/spoke-refusal250524,2024-05-25,2024-05-25,no_netanyahu,-100,no Netanyahu mention
Statement from the Prime Minister's Office,https://www.gov.il/en/pages/spoke-update230524,2024-05-23,2024-05-23,no_netanyahu,-100,no Netanyahu mention
"Prime Minister's Office – Labor Ministry Joint Statement: Government Approves Structural Reform in the Foreign Workers Sector, in order to Maintain Functional Continuity and Lower the Cost of Living",https://www.gov.il/en/pages/spoke-joint150524,2024-05-15,2024-05-15,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Statement,https://www.gov.il/en/pages/spoke-law150524,2024-05-15,2024-05-15,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Greetings to the Contestants in the International Bible Quiz on Israel's 76th Independence Day,https://www.gov.il/en/pages/event-bible140524,2024-05-14,2024-05-14,ceremony,-4,ceremony/ceremonial; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.); ceremonial/greeting/minor
PM Netanyahu Attends 'Songs in Their Memory' Event at the Knesset,https://www.gov.il/en/pages/event-knesset120524,2024-05-12,2024-05-12,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
"PM Netanyahu at the 'Unto Every Person There is a Name' Ceremony: ""The magnitude of the killing in the Holocaust is unbelievable. It amounts to 5,000 October 7's.""",https://www.gov.il/en/pages/event-shem060524,2024-05-06,2024-05-06,ceremony,2,ceremony/ceremonial; Netanyahu explicitly in title
Statement from the Prime Minister's Office,https://www.gov.il/en/pages/spoke-rafih060524,2024-05-06,2024-05-06,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office-Mossad Statement,https://www.gov.il/en/pages/spoke-mossad020524,2024-05-02,2024-05-02,no_netanyahu,-100,no Netanyahu mention
"National Security Council Upgrades Travel Warning for Malmo, Sweden",https://www.gov.il/en/pages/spoke-security020524,2024-05-02,2024-05-02,no_netanyahu,-100,no Netanyahu mention
"The Chair Remains Empty: The PM's Office National Public Diplomacy Directorate Launches Special Video in North America ahead of Passover – ""No Family in the World Should Celebrate Like This.""",https://www.gov.il/en/pages/spoke-chair210424,2024-04-21,2024-04-21,no_netanyahu,-100,no Netanyahu mention
"Prime Minister's Office, Finance Ministry and Tax Authority Joint Statement: Fighting Illegal Monetary Transactions and Defeating Crime: Formation of a Special Task Force on Economic Warfare against Criminal Organizations in the Arab Sector",https://www.gov.il/en/pages/spoke-arcrime180424,2024-04-18,2024-04-18,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office – Tekuma Authority Joint Announcement,https://www.gov.il/en/pages/spoke-shared170424,2024-04-17,2024-04-17,no_netanyahu,-100,no Netanyahu mention
Government Unanimously Approves Plan for Long-Term Rebuilding following Earthquakes and other Disaster Events,https://www.gov.il/en/pages/spoke-rehabilitation170424,2024-04-17,2024-04-17,no_netanyahu,-100,no Netanyahu mention
Government Approves 2024 State Budget,https://www.gov.il/en/pages/spoke-budget150424,2024-04-15,2024-04-15,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office – Mossad Statement,https://www.gov.il/en/pages/spoke-office140424,2024-04-14,2024-04-14,no_netanyahu,-100,no Netanyahu mention
PMO Director General Yossi Shelly Presents Northern Confrontation Line Local Council Heads with the 'Northward' Plan,https://www.gov.il/en/pages/spoke-ceo110424,2024-04-11,2024-04-11,no_netanyahu,-100,no Netanyahu mention
Six Months of the War on the Global Public Diplomacy Front: The National Public Diplomacy Directorate Presents its Activity in the International Arena after Six Months of the War,https://www.gov.il/en/pages/explanation100424,2024-04-10,2024-04-10,no_netanyahu,-100,no Netanyahu mention
Coordinator for the Hostages and the Missing Brig.-Gen. (Res.) Gal Hirsch Meets with US Counterpart,https://www.gov.il/en/pages/spoke-meeting080424,2024-04-08,2024-04-08,no_netanyahu,-100,no Netanyahu mention
PM's Office Announcement,https://www.gov.il/en/pages/spoke-mossad020424,2024-04-02,2024-04-02,no_netanyahu,-100,no Netanyahu mention
Prime Minister’s Office Statement,https://www.gov.il/en/pages/spoke-update010424,2024-04-01,2024-04-01,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Announcement,https://www.gov.il/en/pages/event-families310324,2024-03-31,2024-03-31,no_netanyahu,-100,no Netanyahu mention
Prime Minister’s Office Statement,https://www.gov.il/en/pages/spoke-negotiation290324,2024-03-29,2024-03-29,no_netanyahu,-100,no Netanyahu mention
National Security Council Message to the Public: Passover 2024,https://www.gov.il/en/pages/spoke-security280324,2024-03-28,2024-03-28,no_netanyahu,-100,no Netanyahu mention
Prime Minister’s Office Statement,https://www.gov.il/en/pages/spoke-negotiation260324,2024-03-26,2024-03-26,no_netanyahu,-100,no Netanyahu mention
Prime Minister’s Office Statement,https://www.gov.il/en/pages/spoke-decusa250324,2024-03-25,2024-03-25,no_netanyahu,-100,no Netanyahu mention
